regulator,target,w_c0,w_c1,dom_cluster,substantial,bucking
AL445207.1,AL162493.1,7.868401178225484e-05,5.106412844714613e-05,0,True,False
AL445207.1,GPC5,8.293293070794845e-05,3.022303800091879e-05,0,True,False
AL445207.1,AL137139.2,5.08482836374133e-05,2.3554545673952206e-05,0,False,False
AL445207.1,LINC00343,6.32592692082247e-05,3.545777043243732e-05,0,False,False
AL445207.1,AL139379.1,2.18912109070827e-05,9.76633037612242e-06,0,False,False
AL445207.1,AL138694.1,6.470511403514932e-05,2.5179514359065066e-05,0,False,False
AL445207.1,MYO16,7.742596365087403e-05,3.192851552708854e-05,0,True,False
AL445207.1,AL163541.1,6.886071291137016e-05,6.126758736508437e-05,0,True,False
AL445207.1,LINC02306,6.155444271498362e-05,2.5749494744035806e-05,0,False,False
AL445207.1,AL110292.1,6.805228739322913e-05,6.947303900967704e-05,0,True,False
AL445207.1,LINC00609,6.825064057410009e-05,5.249150788469806e-05,0,True,False
AL445207.1,AL390800.1,2.3613751676161936e-05,3.3336830144834114e-05,0,False,False
AL445207.1,LINC02315,3.9084579185966156e-05,3.1204577233391295e-05,0,False,False
AL445207.1,LINC02307,6.892883617217908e-05,4.3208280632005214e-05,0,True,False
AL445207.1,LINC00871,5.384125820515585e-05,4.839990761955292e-05,0,False,False
AL445207.1,SLC35F4,6.911044348539676e-05,8.328580574513221e-05,0,True,False
AL445207.1,SMOC1,2.3149207131987287e-05,1.7622848566402168e-05,0,False,False
AL445207.1,STON2,3.0372032616827858e-05,3.137686378995778e-05,0,False,False
AL445207.1,LINC02296,7.527995510008093e-05,5.581844941308224e-05,0,True,False
AL445207.1,SERPINA3,9.1967000922344e-06,3.4161605040315332e-06,0,False,False
AL445207.1,ATP10A,4.7541399096807466e-05,2.9076600826740388e-05,0,False,False
AL445207.1,LINC02248,3.09875715059767e-05,5.8307503760941974e-05,0,False,False
AL445207.1,CHRNA7,8.199829602589719e-05,4.820792558491589e-05,0,True,False
AL445207.1,RYR3,8.133575606013432e-05,3.6747350210799134e-05,0,True,False
AL445207.1,LINC02694,8.612914064658024e-05,4.5881938744627656e-05,0,True,False
AL445207.1,AC012405.1,5.259159980460117e-05,1.5812864874249373e-05,0,False,False
AL445207.1,AC073941.1,3.060966464553721e-05,3.475832644879624e-05,0,False,False
AL445207.1,ONECUT1,9.380708368575994e-06,1.2651011790216206e-06,0,False,False
AL445207.1,AC104574.2,5.529473416320033e-05,1.8599810678649135e-05,0,False,False
AL445207.1,MEGF11,7.763557417402064e-05,6.087320896235816e-05,0,True,False
AL445207.1,ACSBG1,5.261298865837206e-05,3.191535112077846e-05,0,False,False
AL445207.1,AC104041.1,7.756011017204279e-05,6.119658302319462e-05,0,True,False
AL445207.1,AGBL1,7.340377399190094e-05,3.068726774903234e-05,0,True,False
AL445207.1,AC110023.1,6.684661948693071e-05,2.154731946783984e-05,0,True,False
AL445207.1,MCTP2,1.6310201218830726e-05,5.339517366006328e-06,0,False,False
AL445207.1,NR2F2-AS1,6.895256071722489e-05,6.280388118799012e-05,0,True,False
AL445207.1,AC022523.1,4.9745760565479715e-05,3.0515265043399624e-05,0,False,False
AL445207.1,ADAMTS17,8.303962837238875e-05,4.5780770494762805e-05,0,True,False
AL445207.1,HS3ST2,6.665968941790522e-05,5.69203931813877e-05,0,True,False
AL445207.1,SLC5A11,5.492421374760296e-05,3.092802108699157e-05,0,False,False
AL445207.1,HS3ST4,6.041349152822652e-05,2.4283954034294427e-05,0,False,False
AL445207.1,AC087564.1,3.484761989164475e-05,2.414592802258763e-05,0,False,False
AL445207.1,AC138305.1,7.732367618446802e-05,5.7203754195157086e-05,0,True,False
AL445207.1,AC092131.1,3.825198841648931e-05,1.5984502327601517e-05,0,False,False
AL445207.1,ZFHX3,7.837293549980822e-05,2.714026579415034e-05,0,True,False
AL445207.1,AC092114.1,1.959319791910823e-06,7.2403296522847966e-06,0,False,False
AL445207.1,PIK3R5,1.1291641056875824e-05,9.721595596460184e-06,0,False,False
AL445207.1,AC129926.2,2.0249247183212015e-05,1.3979758167769922e-05,0,False,False
AL445207.1,GFAP,2.4972171053151916e-05,1.859708803003005e-05,0,False,False
AL445207.1,LINC02073,7.836854588418027e-05,6.134450323097658e-05,0,True,False
AL445207.1,AC034268.2,8.254853410816687e-05,3.6910966717489124e-05,0,True,False
AL445207.1,CASC17,1.9118688879721315e-05,5.771039158352812e-06,0,False,False
AL445207.1,COLEC12,5.6288679749351344e-05,3.889133692394358e-05,0,False,False
AL445207.1,PIEZO2,7.662389280087913e-05,3.563323599006106e-05,0,True,False
AL445207.1,AQP4,7.283845066530246e-05,6.108841489023657e-05,0,True,False
AL445207.1,CHST9,7.961732474549613e-05,3.86268341941003e-05,0,True,False
AL445207.1,MIR924HG,6.393858519332503e-05,3.834165539104637e-05,0,False,False
AL445207.1,RIT2,0.00010030522616089133,0.00011347364986776919,0,True,True
AL445207.1,SLC14A1,4.347566872525054e-05,3.379496537243834e-05,0,False,False
AL445207.1,MYO5B,6.18497927470663e-05,5.128866227006924e-05,0,False,False
AL445207.1,LINC01416,2.4538303494017523e-05,1.1802209362709313e-05,0,False,False
AL445207.1,AC006305.1,3.276357896251068e-05,8.735921534351639e-06,0,False,False
AL445207.1,CCBE1,6.58952387951559e-05,4.2379606278529214e-05,0,True,False
AL445207.1,AC091576.1,4.895373585787626e-05,2.2201435066263475e-05,0,False,False
AL445207.1,AC113137.1,3.30597478479944e-05,1.5069468140688245e-05,0,False,False
AL445207.1,AC022655.1,3.686946684342774e-05,1.2843412986581047e-05,0,False,False
AL445207.1,AC005909.2,4.113947388766785e-05,3.164885441358457e-05,0,False,False
AL445207.1,AC090125.1,6.34609682476841e-05,4.564201604563773e-05,0,False,False
AL445207.1,AC124254.2,1.91699606080783e-05,1.6477041117994336e-05,0,False,False
AL445207.1,ZNF208,8.875540102046868e-05,3.8218526242663716e-05,0,True,False
AL445207.1,ZNF98,8.445359471129944e-05,3.78242420822188e-05,0,True,False
AL445207.1,FCGBP,3.1796841527570947e-05,2.1975034195290492e-05,0,False,False
AL445207.1,APOE,4.27243075873907e-05,3.382592490854716e-05,0,False,False
AL445207.1,HIF3A,2.7921676651279623e-05,8.725807953267924e-06,0,False,False
AL445207.1,CST3,6.064688944663802e-05,3.295282481487731e-05,0,False,False
AL445207.1,EYA2,4.6015225742975025e-05,1.0410016892362463e-05,0,False,False
AL445207.1,BCAS1,3.9080521803528695e-05,8.810371482626043e-06,0,False,False
AL445207.1,MIR646HG,6.646835693593963e-05,5.686701759994553e-05,0,True,False
AL445207.1,AJ009632.2,0.00010334168128919701,5.066244762597351e-05,0,True,False
AL445207.1,LINC01687,1.0370513105017605e-06,1.5197914700034597e-06,0,False,False
AL445207.1,GRIK1,7.171277436588766e-05,5.331209005311971e-05,0,True,False
AL445207.1,RUNX1,6.147130284861952e-05,3.4280475707418116e-05,0,False,False
AL445207.1,ERG,3.072750885322174e-05,2.4829218669618195e-05,0,False,False
AL445207.1,FAM230F,2.4151249320405316e-06,0.0,0,False,False
AL445207.1,CLDN5,8.120521661960334e-07,0.0,0,False,False
AL445207.1,FBLN1,1.3150794454667172e-05,1.0561660124591923e-05,0,False,False
AL445207.1,AC112493.1,3.0770129135065344e-05,1.2417065020611523e-05,0,False,False
AL445207.1,VSIG4,4.014955634569507e-06,0.0,0,False,False
AL445207.1,PLP1,5.817343623797341e-05,3.645180662770775e-05,0,False,False
AL445207.1,XACT,4.851597931099449e-05,3.420231304532846e-05,0,False,False
AL445207.1,HTR2C,3.812863153043558e-05,1.8855363370381658e-05,0,False,False
AL445207.1,FGF13,7.569262986600341e-05,2.5602915173250577e-05,0,True,False
AL445207.1,LINC00278,2.8869422249031988e-05,1.137695760843667e-05,0,False,False
AL445207.1,PCDH11Y,8.919621597911729e-05,5.766547379363464e-05,0,True,False
AL445207.1,AC010086.3,1.2986474989729462e-06,0.0,0,False,False
AL139379.1,PRDM16,1.6108048056895505e-05,3.6163587852226664e-06,0,False,False
AL139379.1,RNF220,3.892359788817879e-05,2.4954644775722287e-05,0,False,False
AL139379.1,AL358075.2,3.4925693358140064e-06,1.6376314993758906e-06,0,False,False
AL139379.1,NFIA,3.663922666511451e-05,1.7009071072460755e-05,0,False,False
AL139379.1,ROR1,4.4351314634347035e-05,2.9257974317935747e-05,0,False,False
AL139379.1,PTGER3,3.411734274975657e-05,2.539960362386921e-05,0,False,False
AL139379.1,AL591463.1,1.5195700875607423e-05,0.0,0,False,False
AL139379.1,IFI44L,0.0,0.0,0,False,False
AL139379.1,ADGRL4,2.3838325917193462e-05,9.71179279621609e-06,0,False,False
AL139379.1,LINC01781,9.487113243122406e-06,6.68605351643551e-06,0,False,False
AL139379.1,CDC14A,1.662841469163714e-05,6.164118195862471e-07,0,False,False
AL139379.1,NTNG1,2.8840551033527975e-05,2.677103610326496e-05,0,False,False
AL139379.1,AL445426.1,3.866618182864203e-05,8.456258663600782e-06,0,False,False
AL139379.1,ATP1A2,3.344081640728814e-05,1.9590861387777493e-05,0,False,False
AL139379.1,HSPA6,1.6119872663763121e-06,7.86766221491205e-08,0,False,False
AL139379.1,PRRX1,2.4171611585188657e-05,9.797152034157226e-06,0,False,False
AL139379.1,BX284613.2,3.943235653125134e-05,1.2719114707696491e-05,0,False,False
AL139379.1,FMO2,3.1488935532553307e-06,0.0,0,False,False
AL139379.1,AL136114.1,3.498757061999936e-05,4.362504294200201e-05,0,False,False
AL139379.1,LINC01344,2.710948030080023e-05,3.110981488805307e-05,0,False,False
AL139379.1,ERVMER61-1,4.668638522513307e-05,2.6585262573634226e-05,0,True,False
AL139379.1,LINC01035,2.286617516593379e-07,0.0,0,False,False
AL139379.1,AL138927.1,3.598888250325932e-05,2.353977123998301e-05,0,False,False
AL139379.1,AL136456.1,4.695726017700307e-05,4.294980680732961e-05,0,True,False
AL139379.1,AL353072.2,1.8574277363173623e-05,4.831256933462289e-06,0,False,False
AL139379.1,CFH,2.894300980917749e-06,0.0,0,False,False
AL139379.1,AL450352.1,4.420704874727472e-05,4.086784325987487e-05,0,False,False
AL139379.1,PTPRC,4.446017374251495e-06,1.8356829650446876e-05,0,False,False
AL139379.1,CHI3L1,3.38882781941584e-05,8.2035097506805e-06,0,False,False
AL139379.1,AC096637.1,1.1185058500796815e-06,0.0,0,False,False
AL139379.1,AL356108.1,2.4238784930234956e-05,3.0973833862371306e-05,0,False,False
AL139379.1,AL392172.2,5.262219793001778e-06,4.422427459527665e-06,0,False,False
AL139379.1,ITPKB,2.7295682688762992e-05,3.3861322231446705e-05,0,False,False
AL139379.1,PLD5,4.35197278956613e-05,2.9305811763088855e-05,0,False,False
AL139379.1,SNTG2,3.651463573372527e-05,5.4804156714224245e-05,0,True,False
AL139379.1,MIR3681HG,4.096676294221192e-05,4.480241543943575e-05,0,False,False
AL139379.1,AC064875.1,3.0044991505899447e-05,2.301932907500197e-05,0,False,False
AL139379.1,AC093912.1,1.717981915839738e-05,1.2477931541322047e-05,0,False,False
AL139379.1,LINC00276,3.6001322576628654e-05,2.2976636321067728e-05,0,False,False
AL139379.1,AC018742.1,1.7728688294401245e-05,7.021812035933927e-06,0,False,False
AL139379.1,AC096570.1,4.1863083152325875e-05,5.320266092710185e-05,0,True,False
AL139379.1,ALK,2.942455835676257e-05,3.4419557496305214e-05,0,False,False
AL139379.1,LINC01320,3.6022412706690507e-05,5.346587826234979e-05,0,True,False
AL139379.1,AC079352.1,1.758916348836837e-05,1.3615547229797678e-05,0,False,False
AL139379.1,FSHR,2.5866118090633175e-05,2.247024841393636e-05,0,False,False
AL139379.1,AC007402.1,3.1617836436839176e-05,3.631668368005127e-05,0,False,False
AL139379.1,AC010967.1,1.869689272907389e-05,5.694014117047797e-05,0,True,False
AL139379.1,EFEMP1,6.121956645005018e-06,0.0,0,False,False
AL139379.1,TACR1,2.943881989797594e-05,1.929102756112786e-05,0,False,False
AL139379.1,AC073091.3,7.318294489557864e-05,5.012902832447962e-05,0,True,False
AL139379.1,AC012494.1,6.158404672358525e-05,4.765257050398141e-05,0,True,False
AL139379.1,SMYD1,4.104411560246071e-06,0.0,0,False,False
AL139379.1,LINC01885,2.5389592561875582e-05,3.266644708267445e-05,0,False,False
AL139379.1,MERTK,3.459776759391834e-05,3.537945037271531e-05,0,False,False
AL139379.1,IL1B,1.8266225318946418e-06,0.0,0,False,False
AL139379.1,MARCO,4.504446299326944e-07,1.2379725560790554e-05,0,False,False
AL139379.1,AC011246.1,5.779149572925628e-05,3.54595968684104e-05,0,True,False
AL139379.1,GPR17,7.034686048682719e-08,1.4942408161675601e-06,0,False,False
AL139379.1,NCKAP5,3.422026549095394e-05,5.4556515029902004e-05,0,True,False
AL139379.1,THSD7B,4.522556331526928e-05,4.8161144770372314e-05,0,True,False
AL139379.1,NXPH2,7.795157659767161e-06,1.1797990251068575e-06,0,False,False
AL139379.1,AC013265.1,2.325942088636521e-05,1.8442004210668913e-05,0,False,False
AL139379.1,KYNU,1.3527975541040462e-05,1.026590999584937e-05,0,False,False
AL139379.1,ARHGAP15,3.17493820014629e-05,3.213594329725747e-05,0,False,False
AL139379.1,AC079793.1,3.399450110563862e-05,4.025600629922782e-05,0,False,False
AL139379.1,TEX41,4.289905069744623e-05,4.945064808897295e-05,0,True,False
AL139379.1,AC079163.2,3.554169214174541e-05,1.0732359875836232e-05,0,False,False
AL139379.1,AC105402.3,4.877784970014413e-05,3.986857492076281e-05,0,True,False
AL139379.1,LINC01931,4.625549234908083e-05,3.809823636287932e-05,0,True,False
AL139379.1,AC073225.1,1.313046755890905e-05,8.312220286045755e-07,0,False,False
AL139379.1,LINC01876,3.360003640259666e-05,5.318186389944424e-05,0,True,False
AL139379.1,AC016766.1,3.307607304415484e-05,1.4396886969487341e-05,0,False,False
AL139379.1,LRP2,1.4504350202184416e-05,1.17180103096523e-05,0,False,False
AL139379.1,SCHLAP1,4.8235291561909586e-05,2.3781608214285883e-05,0,True,False
AL139379.1,AC007319.1,4.1392730165307875e-05,3.7400440166877374e-05,0,False,False
AL139379.1,CALCRL,3.7040369380663214e-05,2.7791262065724985e-05,0,False,False
AL139379.1,LINC01090,5.220118609572976e-05,4.06346704517082e-05,0,True,False
AL139379.1,COL5A2,4.357612292191934e-05,6.709020912020279e-05,0,True,False
AL139379.1,PARD3B,3.877566438056092e-05,5.090317931780305e-05,0,True,False
AL139379.1,ERBB4,4.56313944769136e-05,2.8973271472649002e-05,0,True,False
AL139379.1,SPHKAP,3.186688241718426e-05,1.1196153750482192e-05,0,False,False
AL139379.1,LINC01266,5.461102950493659e-05,3.647896729650306e-05,0,True,False
AL139379.1,LMCD1,1.856428652072445e-05,3.17052984885144e-05,0,False,False
AL139379.1,KCNH8,2.4487274922650605e-05,1.4902952068548625e-05,0,False,False
AL139379.1,SGO1-AS1,4.872372241852626e-05,1.9905126610605555e-05,0,True,False
AL139379.1,ZNF385D,5.19592534610436e-05,5.917347794707508e-05,0,True,False
AL139379.1,TGFBR2,4.0748103057029865e-06,0.0,0,False,False
AL139379.1,MOBP,3.2525827485585523e-05,5.0003457993705124e-05,0,True,False
AL139379.1,LINC00698,2.681708166144116e-05,9.616852765055245e-06,0,False,False
AL139379.1,ADAMTS9,3.4077610750698434e-05,4.454381057094248e-05,0,False,False
AL139379.1,ADAMTS9-AS2,2.8453150524305805e-05,2.797269687385076e-05,0,False,False
AL139379.1,TAFA4,3.138176454675199e-05,3.524570026628626e-05,0,False,False
AL139379.1,SAMMSON,2.3171546489326718e-05,6.364116131076976e-06,0,False,False
AL139379.1,LINC02008,4.401144113601115e-05,1.3895632099888121e-05,0,False,False
AL139379.1,AC023503.1,6.650157875654281e-06,0.0,0,False,False
AL139379.1,ABI3BP,4.134258729538725e-05,4.1292389755758636e-05,0,False,False
AL139379.1,AC068633.1,3.996064669342941e-05,1.970735060709675e-05,0,False,False
AL139379.1,ALDH1L1,7.071936260837473e-06,2.2390015842553985e-05,0,False,False
AL139379.1,AC092957.1,2.5956209690625107e-05,1.2287632524666766e-05,0,False,False
AL139379.1,ZIC1,3.2180788731487962e-06,9.624676297156972e-07,0,False,False
AL139379.1,AC069410.1,1.712959281367785e-05,1.6468092078967493e-05,0,False,False
AL139379.1,LINC02006,3.632890906542716e-05,2.8772479293026415e-05,0,False,False
AL139379.1,GPR149,1.384706051881532e-05,2.5988846342937704e-05,0,False,False
AL139379.1,PLCH1,4.2780970067645685e-05,6.639475691058013e-05,0,True,False
AL139379.1,AC112770.1,1.5443614093873044e-05,1.355296997074467e-05,0,False,False
AL139379.1,AC128685.1,1.4859581390094712e-05,2.221702525611057e-06,0,False,False
AL139379.1,LINC01324,2.5612587091782886e-06,0.0,0,False,False
AL139379.1,MECOM,2.3718748054892158e-05,2.1193294566229825e-05,0,False,False
AL139379.1,SLC7A14-AS1,3.31174203582511e-05,5.1008275918865437e-05,0,True,False
AL139379.1,AC110992.1,3.803060670348958e-05,8.29181791208814e-05,0,True,False
AL139379.1,AC117453.1,3.7633298940983726e-05,5.010252994704979e-05,0,True,False
AL139379.1,AC068308.1,2.946790447227196e-05,2.6284059521571565e-05,0,False,False
AL139379.1,SST,2.361317496784966e-06,2.3511707812788024e-06,0,False,False
AL139379.1,APOD,3.5773728796677377e-05,4.007038088245956e-05,0,False,False
AL139379.1,AC093898.1,1.8335620196267206e-05,8.43647003714596e-06,0,False,False
AL139379.1,AC097512.1,6.529160361277995e-05,5.2445959030186845e-05,0,True,False
AL139379.1,AC093607.1,6.548952536235107e-05,3.050255079919539e-05,0,True,False
AL139379.1,AC079772.1,3.239007120056099e-05,1.831773319161664e-05,0,False,False
AL139379.1,AC016687.3,1.7772996869032236e-05,1.1685270193641284e-05,0,False,False
AL139379.1,AC016687.2,2.357323733190821e-05,2.55192616024936e-05,0,False,False
AL139379.1,LINC02484,9.151412542989744e-06,6.048086990949951e-06,0,False,False
AL139379.1,LINC02505,2.49044655866047e-05,1.1674247809407067e-05,0,False,False
AL139379.1,RBM47,3.381605832315207e-05,4.248490646531943e-05,0,False,False
AL139379.1,KIT,6.1383872692603735e-06,2.156104423075674e-05,0,False,False
AL139379.1,IGFBP7,1.725891419262518e-05,5.343653409058348e-05,0,True,False
AL139379.1,NPFFR2,2.3050225430106685e-05,1.7089600514066362e-05,0,False,False
AL139379.1,LINC01094,1.654470175870614e-05,1.0965699059051818e-05,0,False,False
AL139379.1,LINC01088,3.995270592223242e-05,3.771587687015827e-05,0,False,False
AL139379.1,ARHGAP24,3.7187004213225405e-05,6.302848958487039e-05,0,True,False
AL139379.1,MEPE,1.1583445403473912e-05,4.7875080882112416e-06,0,False,False
AL139379.1,SPP1,1.848692416027464e-05,1.4328125179992036e-05,0,False,False
AL139379.1,BMPR1B,2.0585351297571074e-05,2.644584108051054e-05,0,False,False
AL139379.1,LINC02267,2.6769022093260432e-05,2.4898169835286928e-05,0,False,False
AL139379.1,STPG2-AS1,4.0551611065095685e-05,3.378467744901403e-05,0,False,False
AL139379.1,ADH1B,5.942999630362673e-07,0.0,0,False,False
AL139379.1,NPNT,1.4512030970387048e-05,1.2132678333023983e-05,0,False,False
AL139379.1,LEF1,1.0883830575306087e-05,6.744182667419237e-06,0,False,False
AL139379.1,ETNPPL,1.1325873549522278e-05,8.479485900918117e-06,0,False,False
AL139379.1,COL25A1,4.54225568618569e-05,4.263262251161645e-05,0,False,False
AL139379.1,AC004704.1,2.391037841838752e-05,8.70599947099398e-06,0,False,False
AL139379.1,NDST4,1.544724642128571e-05,1.7465084647273748e-05,0,False,False
AL139379.1,AC093765.2,2.4177423976108252e-05,6.468944875995547e-06,0,False,False
AL139379.1,AC097528.1,1.480311149146634e-05,1.1755424725484051e-05,0,False,False
AL139379.1,AC079380.1,8.60151218658311e-06,2.548412737985944e-06,0,False,False
AL139379.1,AC018680.1,2.0436858079076834e-05,1.930737656558839e-05,0,False,False
AL139379.1,SLC7A11,3.610437176285299e-05,7.065230305846442e-05,0,True,False
AL139379.1,LINC00499,3.1174997429738646e-05,3.372051735274284e-05,0,False,False
AL139379.1,TLR2,9.230237529160022e-06,5.707106580378376e-06,0,False,False
AL139379.1,TMEM144,3.91235038511806e-05,5.9400137167278845e-05,0,True,False
AL139379.1,AC021134.1,2.4323703174866368e-05,5.911948392167687e-06,0,False,False
AL139379.1,AC080079.2,1.3259908836557394e-06,9.272177643325043e-06,0,False,False
AL139379.1,LINC01179,9.347636646192201e-06,1.6376314993758906e-06,0,False,False
AL139379.1,TLL1,2.5675708284273714e-05,1.816680502457102e-05,0,False,False
AL139379.1,AC022325.2,5.5025244121680535e-05,4.9234650770966964e-05,0,True,False
AL139379.1,AC097518.2,3.084164022418767e-05,1.7002943531966293e-05,0,False,False
AL139379.1,LINC01099,2.274114966754079e-05,1.6922790375817138e-06,0,False,False
AL139379.1,F11-AS1,3.897603239764633e-05,3.46814675052179e-05,0,False,False
AL139379.1,LINC01060,3.982014710160163e-05,1.413346332144357e-05,0,False,False
AL139379.1,LINC02196,3.2370314632227807e-05,4.571679118132967e-05,0,True,False
